record_id,sample_id,source_dataset,source_path,file_name,file_ext,source_subtype_dir,family_label,subtype_label,chmusic_class_id,content_type,normalized_base_name,audio_sha256,audio_fingerprint_id,performer_or_recording_id,recording_group_id,grouping_method,take_id,is_near_duplicate,split_seed,split,duration_sec,sample_rate_hz,channels,bit_depth,integrated_loudness_lufs,rms_db,silence_ratio,clipping_ratio,has_vocal,is_decodable,manual_review_required,manual_review_status,sample_status,applied_rule_ids,notes
ccm_000093,ccm_dizi_0053,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 弱奏力度 第二遍.wav,【G调梆笛】筒音D 弱奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 弱奏力度,39b2d0194525af3236db28afb64f5c34de2d94613451d78f2fd0dd911404e408,d844a6bceeed14520278c90099d6838940459274f6c6f744872ae6db54e4e6e0,ccm_dizi_G0036,ccm_dizi_G0036,filename_rule,2,true,1,train,5.515057,44100,1,16,,,0.505455,0.0,false,true,false,,keep,,
ccm_000094,ccm_dizi_0054,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 强奏力度 第一遍.wav,【G调梆笛】筒音D 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 强奏力度,42892299b01713099488f870e63ac201aef18aa42b847e4053e69ca38d96c1f9,d0797df5875f09f750e97aea97aba17ade2095a2e71356f07f00a9503a36b280,ccm_dizi_G0037,ccm_dizi_G0037,filename_rule,1,true,1,train,3.654467,44100,1,16,,,0.264463,0.0,false,true,false,,keep,,
ccm_000095,ccm_dizi_0055,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 强奏力度 第二遍.wav,【G调梆笛】筒音D 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 强奏力度,d2d3daff079099b6583720339a662d13495d9c5a9f2ff77827372fa97bc60796,fb67bcbb32c9b9e8aa4f0cb1969a51732832b791be8e8e0323eaeb8c78fa5b74,ccm_dizi_G0037,ccm_dizi_G0037,filename_rule,2,true,1,train,4.731361,44100,1,16,,,0.295117,0.0,false,true,false,,keep,,
ccm_000096,ccm_dizi_0056,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 中等力度 第一遍.wav,【G调梆笛】音阶 中速 中等力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 中等力度,d64a41bfd0f114991b03af045916cb2646d54e7e993cba0605ad181ee8c0b524,711ecaa95e6fcf9bf7dc02e5e8e5de7e483b975aeef1ca397f5d31863856a4c8,ccm_dizi_G0038,ccm_dizi_G0038,filename_rule,1,true,1,train,9.714059,44100,1,16,,,0.116615,0.0,false,true,false,,keep,,
ccm_000097,ccm_dizi_0057,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 中等力度 第二遍.wav,【G调梆笛】音阶 中速 中等力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 中等力度,da900c799ac6cf908155725fe20b563a95723f08efd400757765f1cc9930b851,96c7319f3fe1d710425b73ccee090164d894c626a8251ec63cdf771ca2ffc332,ccm_dizi_G0038,ccm_dizi_G0038,filename_rule,2,true,1,train,9.397732,44100,1,16,,,0.122601,0.0,false,true,false,,keep,,
ccm_000098,ccm_dizi_0058,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 弱奏力度 第一遍.wav,【G调梆笛】音阶 中速 弱奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 弱奏力度,16620b7857cbf18e2548e4401e7526076c95e1333023dc20c448df3d56583066,b72eed1168faa481ee7e54efa6e37c45082ba759db05cd7c37d814b2841dfa40,ccm_dizi_G0039,ccm_dizi_G0039,filename_rule,1,true,1,train,9.399773,44100,1,16,,,0.192964,0.0,false,true,false,,keep,,
ccm_000099,ccm_dizi_0059,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 弱奏力度 第二遍.wav,【G调梆笛】音阶 中速 弱奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 弱奏力度,b1a0d248d2308bbe94f68f947f273cea1db05df63296b368065198b11930697b,4275c7f9ff168956d0559963544a823da90cedd4cfa34fcc7ee02118d11160b2,ccm_dizi_G0039,ccm_dizi_G0039,filename_rule,2,true,1,train,9.437234,44100,1,16,,,0.205945,0.0,false,true,false,,keep,,
ccm_000100,ccm_dizi_0060,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 强奏力度 第一遍.wav,【G调梆笛】音阶 中速 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 强奏力度,04d3e763394f773879760cffc6ca8b915db4f1367c24715aa78aec51ccc008a6,5ffad316dd189aded8be239dd304f2aa29f99b9daefd81848d06381eb52d479b,ccm_dizi_G0040,ccm_dizi_G0040,filename_rule,1,true,1,val,9.38322,44100,1,16,,,0.150641,0.0,false,true,false,,keep,,
ccm_000101,ccm_dizi_0061,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 强奏力度 第二遍.wav,【G调梆笛】音阶 中速 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 强奏力度,67828491c8f28219c3495a2f0a2ffd0cacc011ff07978f08867d341497e0710c,5baf3dcdea8fdecae147d5ee36a0ef39b0f862acf11cf5c12fd04d4ca807f254,ccm_dizi_G0040,ccm_dizi_G0040,filename_rule,2,true,1,val,9.762336,44100,1,16,,,0.128337,0.0,false,true,false,,keep,,
ccm_000102,ccm_dizi_0062,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 中等力度 第一遍.wav,【G调梆笛】音阶 慢速 中等力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 中等力度,c380cdc9ec11dd54c4b9055870bb8904cb18c88fc9936db6a1f593314f5db32a,95aa1332d9c08e89073ab0d47662e91369734af978790b597b90aca625ffe43f,ccm_dizi_G0041,ccm_dizi_G0041,filename_rule,1,true,1,train,99.938866,44100,1,16,,,0.378603,0.0,false,true,false,,keep,,
ccm_000103,ccm_dizi_0063,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 中等力度 第二遍.wav,【G调梆笛】音阶 慢速 中等力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 中等力度,1da2542293a10766dbf409b1ee0376a29a7c20ca28f36eadfec92ec88fed3d47,a7f3a781e517a98027f941d13301402612278b65fe4d7092629504b474d92bba,ccm_dizi_G0041,ccm_dizi_G0041,filename_rule,2,true,1,train,84.879909,44100,1,16,,,0.372025,0.0,false,true,false,,keep,,
ccm_000104,ccm_dizi_0064,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 弱奏力度 第一遍.wav,【G调梆笛】音阶 慢速 弱奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 弱奏力度,8df6528365520a4c608bc68ecb7ae28446a2a991541826b719f2b4c08c145179,911a091ac05c4d970e5f646c365d793b04dbdcf59e84b19a0734d51ac2d08206,ccm_dizi_G0042,ccm_dizi_G0042,filename_rule,1,true,1,test,128.798435,44100,1,16,,,0.444091,0.0,false,true,false,,keep,,
ccm_000105,ccm_dizi_0065,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 弱奏力度 第二遍.wav,【G调梆笛】音阶 慢速 弱奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 弱奏力度,83fb641a01c3348ec06f050ba9d51ba2c23d0f6ecce0772fdcf5fa508f7fdffb,222fc3583dfb281728b0edd9fc36767817df3e67cc64e9c26316a7c57c0d7368,ccm_dizi_G0042,ccm_dizi_G0042,filename_rule,2,true,1,test,111.548367,44100,1,16,,,0.463194,0.0,false,true,false,,keep,,
ccm_000106,ccm_dizi_0066,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 强奏力度 第一遍.wav,【G调梆笛】音阶 慢速 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 强奏力度,4e6a7478e24fc702e4e30d249010c74a07bf99db008e01b755bd530ea53e146c,cd85219e3cefa410c527e6f10e15efdf766e2a3a006359aa00a26e0ecdf39826,ccm_dizi_G0043,ccm_dizi_G0043,filename_rule,1,true,1,train,77.181519,44100,1,16,,,0.320762,0.0,false,true,false,,keep,,
ccm_000107,ccm_dizi_0067,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 强奏力度 第二遍.wav,【G调梆笛】音阶 慢速 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 强奏力度,4725d661db1b74fe18f098b725d0767d6a3d4ecb74a476e99edb22f76ab05f12,ba272fbb243f264711640d83a210f042a87a3aad9c995a4067c8b0302159a9d2,ccm_dizi_G0043,ccm_dizi_G0043,filename_rule,2,true,1,train,84.409705,44100,1,16,,,0.333452,0.0,false,true,false,,keep,,
ccm_000615,ccm_erhu_0001,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 中等力度 第一遍.wav,【二胡】分弓 无音头 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 中等力度,0a471f683b48046688252250c023ee6e215d9aef0f851bb4483275d52f149358,45ac3e975728803670ab8897439a3534708eabbfd90148deb0a58829ee399e5c,ccm_erhu_G0001,ccm_erhu_G0001,filename_rule,1,true,1,val,58.603016,44100,1,16,,,0.583476,0.0,false,true,false,,keep,,
ccm_000617,ccm_erhu_0003,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 力度弱 第一遍.wav,【二胡】分弓 无音头 音阶 力度弱 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 力度弱,7709886e726c63a3fc4466b2d88f5580db89c38a2b5844b395718539d5e0b9c7,b4e330d960501e045fc6318340912185a785bbccd723a22fed1b0ec3e521b707,ccm_erhu_G0002,ccm_erhu_G0002,filename_rule,1,true,1,test,64.20678,44100,1,16,,,0.62611,0.0,false,true,false,,keep,,
ccm_000619,ccm_erhu_0005,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 力度强 第一遍.wav,【二胡】分弓 无音头 音阶 力度强 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 力度强,c6d1d216c8b5513130c58ed5fe8956084e1011d14ca0e6af90490d33c04463b4,6877ee7b4624d1c3f5458fe382850401b45b6f705ea132a066a50640eddfed56,ccm_erhu_G0003,ccm_erhu_G0003,filename_rule,1,true,1,train,49.385397,44100,1,16,,,0.556411,0.0,false,true,false,,keep,,
ccm_000621,ccm_erhu_0007,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 中等力度 第一遍.wav,【二胡】分弓 有音头 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 中等力度,b3fa5e1739c557c9ed5e9fa385f6c28e472ce5ed53994ca697fd3e39882ad21e,51ebe337c05b1c1d6c3d15220be57867f45a29d90d60910998530810e19ea3c8,ccm_erhu_G0004,ccm_erhu_G0004,filename_rule,1,true,1,train,51.783333,44100,1,16,,,0.569938,0.0,false,true,false,,keep,,
ccm_000623,ccm_erhu_0009,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 力度弱 第一遍.wav,【二胡】分弓 有音头 音阶 力度弱 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 力度弱,ddcf775ae0782ce4e3a6cc41b79b380e7da1953914f47b85a8b309bb7bead61e,64d465beef6bf8fc364d67c75c604d7e18059257b1b745dd8e28d2311ace94d2,ccm_erhu_G0005,ccm_erhu_G0005,filename_rule,1,true,1,test,76.255011,44100,1,16,,,0.640215,0.0,false,true,false,,keep,,
ccm_000625,ccm_erhu_0011,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 力度强 第一遍.wav,【二胡】分弓 有音头 音阶 力度强 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 力度强,a2e5dda3acfff67195de208f1eb09d57bf2d81570c2e9c4b090982d470f5efc6,b871fba22e202be397247858e4422cb4e56a42bb46268af7de7a9dd400b5bb76,ccm_erhu_G0006,ccm_erhu_G0006,filename_rule,1,true,1,val,31.876168,44100,1,16,,,0.660075,0.0,false,true,false,,keep,,
ccm_000627,ccm_erhu_0013,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】双弦分弓 音阶 中等力度 第一遍.wav,【二胡】双弦分弓 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】双弦分弓 音阶 中等力度,c5123a1c1cb4b89d2e33d917f742fa9f179e682abd2dd623351b4a108b7801ab,d43b7c77adb00efcba79f6a4b3ee75e1d0d681a93598b46b91cc414573181e4d,ccm_erhu_G0007,ccm_erhu_G0007,filename_rule,1,false,1,val,24.755351,44100,1,16,,,0.528698,0.0,false,true,false,,keep,,
ccm_000628,ccm_erhu_0014,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】双弦抖弓 音阶 中等力度 第一遍.wav,【二胡】双弦抖弓 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】双弦抖弓 音阶 中等力度,c21cd6996a6c6f10197fc390ee879b2eeeb61cf749455690c5398442440de508,80b6ba83f75ba7b6b31e463f83da3c943b7acbd00f727f9aed54ef8ebd60c21c,ccm_erhu_G0008,ccm_erhu_G0008,filename_rule,1,false,1,train,41.107619,44100,1,16,,,0.371137,0.0,false,true,false,,keep,,
ccm_000629,ccm_erhu_0015,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】拉弓技法 空弦音 中等力度 第一遍.wav,【二胡】拉弓技法 空弦音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】拉弓技法 空弦音 中等力度,7f6e1338569fcff578be1729368ddbb8ff90a2eac7db9410ebea06c8e052e052,077166b5dde814dc9356a43d41459b07c86b0ee3360b2bf8589e630c09be13a9,ccm_erhu_G0009,ccm_erhu_G0009,filename_rule,1,true,1,train,8.074898,44100,1,16,,,0.521739,0.0,false,true,false,,keep,,
ccm_000631,ccm_erhu_0017,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】拉弓技法 空弦音 力度弱 第一遍.wav,【二胡】拉弓技法 空弦音 力度弱 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】拉弓技法 空弦音 力度弱,e27b940d957337647fe651f76748ffa72ef84541c63c3007912b5870bcd07186,4bd4eababff36105e4a1039664bce08c549870800279f2ee274450d1b4dfb246,ccm_erhu_G0010,ccm_erhu_G0010,filename_rule,1,true,1,train,12.273333,44100,1,16,,,0.471837,0.0,false,true,false,,keep,,
ccm_000633,ccm_erhu_0019,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】拉弓技法 空弦音 力度强 第一遍.wav,【二胡】拉弓技法 空弦音 力度强 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】拉弓技法 空弦音 力度强,9f4510ebed017f2beeedb9404896c8c91ac6d37ec7277c05743b2ed5dd35429f,8737ac27b2b7b92b58c60a7ae742b02d8e1339ec5281996b140189e448fb2af4,ccm_erhu_G0011,ccm_erhu_G0011,filename_rule,1,true,1,train,8.235442,44100,1,16,,,0.532847,0.0,false,true,false,,keep,,
ccm_000635,ccm_erhu_0021,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】推弓技法 空弦音 中等力度 第一遍.wav,【二胡】推弓技法 空弦音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】推弓技法 空弦音 中等力度,92e67553d26760066915795df0bc8a6d2769222842f65cae2106a5dd3435a2c8,a4000fe7449384301e7310dadcf493bb94bc25aad660d19f66482967445f5956,ccm_erhu_G0012,ccm_erhu_G0012,filename_rule,1,true,1,val,8.548345,44100,1,16,,,0.379836,0.0,false,true,false,,keep,,
ccm_000637,ccm_erhu_0023,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】推弓技法 空弦音 力度弱 第一遍.wav,【二胡】推弓技法 空弦音 力度弱 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】推弓技法 空弦音 力度弱,a74f6c50d51d2177143706929fe66ea3006981ce61571b15d531baf9ab029c3f,33aa8b11f968f6f314108402825b79712c5c3a5235a44c595e1cb238d46fe843,ccm_erhu_G0013,ccm_erhu_G0013,filename_rule,1,true,1,test,12.029955,44100,1,16,,,0.518734,0.0,false,true,false,,keep,,
ccm_000639,ccm_erhu_0025,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】推弓技法 空弦音 力度强 第一遍.wav,【二胡】推弓技法 空弦音 力度强 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】推弓技法 空弦音 力度强,864a1ceae7046d0402ff507d7925a72fca216f276898efd56e66ac26afbe63d5,58bca702df976c70d2a2d018d120700a2cadcf2de54c571591e7d5636794c437,ccm_erhu_G0014,ccm_erhu_G0014,filename_rule,1,true,1,train,8.61907,44100,1,16,,,0.409302,0.0,false,true,false,,keep,,
ccm_000641,ccm_erhu_0027,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 上滑音 中等力度 第一遍.wav,【二胡】演奏技法 上滑音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 上滑音 中等力度,6184960e194b7c940f4b49d03b0a8b4889e510654e5bbc92d5b2cd809623d684,6caffdc4f01711ee7864c8630c8f2e8e17e9f25817fc8ed4df0bc664badc495d,ccm_erhu_G0015,ccm_erhu_G0015,filename_rule,1,true,1,val,12.556213,44100,1,16,,,0.291069,0.0,false,true,false,,keep,,
ccm_000643,ccm_erhu_0029,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 上颤音 中等力度 第一遍.wav,【二胡】演奏技法 上颤音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 上颤音 中等力度,ad22c42b47cb0c246305ef26a38ebe210f4f14fe8122df7c2a69e686be3e3001,6dc4a202f67e2d7c4fd5760938f80f12e3a4a6ab68b585c07dc1cbf54ff1af37,ccm_erhu_G0016,ccm_erhu_G0016,filename_rule,1,true,1,train,20.104376,44100,1,16,,,0.681275,0.0,false,true,false,,keep,,
ccm_000645,ccm_erhu_0031,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下回滑音 中等力度 第一遍.wav,【二胡】演奏技法 下回滑音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 下回滑音 中等力度,ee0a7fcc849d03fa77cc657dad0eaf5228e5b92fcb5814242e7adad75d20637a,ec85b8af32567bb09bf0b2adc80aefc3dabbbaeec0d7a12488346d3183f46bf0,ccm_erhu_G0017,ccm_erhu_G0017,filename_rule,1,true,1,train,11.572177,44100,1,16,,,0.539394,0.0,false,true,false,,keep,,
ccm_000647,ccm_erhu_0033,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下滑音 中等力度 第一遍.wav,【二胡】演奏技法 下滑音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 下滑音 中等力度,7de8f8a1d9b9ff34c7637c4be739c4905823c89a9a62744a3446281a08787df1,7ad8a842c53f25f63e3e79441def0ca209f205ba6477aa4a4a37cf8e95745c61,ccm_erhu_G0018,ccm_erhu_G0018,filename_rule,1,true,1,train,10.867528,44100,1,16,,,0.316129,0.0,false,true,false,,keep,,
ccm_000649,ccm_erhu_0035,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下颤音 中等力度 第一遍.wav,【二胡】演奏技法 下颤音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 下颤音 中等力度,8c93558c1445ebc9e7e8a7991ca1f5ffad39dcb32b2553c1905d45e11d7e7798,fe4510053925bb2b3f37fa2f363af0585791149716c100dd9d1a9142d05943af,ccm_erhu_G0019,ccm_erhu_G0019,filename_rule,1,true,1,train,27.065261,44100,1,16,,,0.663216,0.0,false,true,false,,keep,,
ccm_000651,ccm_erhu_0037,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 人工泛音 中等力度 第一遍.wav,【二胡】演奏技法 人工泛音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 人工泛音 中等力度,2905909c1deec1cfe73e4e8bf7b809a91e168b23526598228379963d2e825644,e4c9f18e689c768f58388f3f8635e986e16501e096d5f92ab0c87e6d963e954f,ccm_erhu_G0020,ccm_erhu_G0020,filename_rule,1,true,1,train,5.347029,44100,1,16,,,0.461538,0.0,false,true,false,,keep,,
ccm_000653,ccm_erhu_0039,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 压揉 中等力度 第一遍.wav,【二胡】演奏技法 压揉 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 压揉 中等力度,ccd137a4cfc580d99b2db0458b0776d4d70c3f85a5bb8ba15a6a7b4c33f9389f,aac82575868032f20fcec7e6c786f354e5868989ab85dfea053ef24a0d68084a,ccm_erhu_G0021,ccm_erhu_G0021,filename_rule,1,true,1,val,11.313764,44100,1,16,,,0.517272,0.0,false,true,false,,keep,,
ccm_000655,ccm_erhu_0041,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 双弦分弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 双弦分弓 音阶 中等力度 第二遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 双弦分弓 音阶 中等力度,da1078a7ebfdbe525ba56c6f89925afc91d88ccdc475d0db5e2627bee97a1bda,b5b173bf9dbd17f86437451ecc73573094f45feac4a315e7f69da6b23f1528f6,ccm_erhu_G0022,ccm_erhu_G0022,filename_rule,2,false,1,train,32.659932,44100,1,16,,,0.540441,0.0,false,true,false,,keep,,
ccm_000656,ccm_erhu_0042,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 双弦抖弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 双弦抖弓 音阶 中等力度 第二遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 双弦抖弓 音阶 中等力度,ebc82be6de1dd74708f84a196943fb2410d62b85ea21e555162a47f7a0f56ca7,2f5632c64862403fe09d8a7609f3403a92ddea6612a04dc6fe7cc8452a24e84d,ccm_erhu_G0023,ccm_erhu_G0023,filename_rule,2,false,1,train,36.28932,44100,1,16,,,0.410808,0.0,false,true,false,,keep,,
ccm_000663,ccm_erhu_0049,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 后下回滑音 中等力度 第一遍.wav,【二胡】演奏技法 后下回滑音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 后下回滑音 中等力度,18b20d78fc96e6ee90ff31cd6d72506cadbaf26d2d4f1b6b226b7db20ab65888,718ad49fe515b942348099a6edf47b48152d007c79a4220115728fd5bbae5ac2,ccm_erhu_G0027,ccm_erhu_G0027,filename_rule,1,true,1,train,18.639433,44100,1,16,,,0.482814,0.0,false,true,false,,keep,,
ccm_000665,ccm_erhu_0051,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 垫弓 中等力度  第一遍.wav,【二胡】演奏技法 垫弓 中等力度  第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 垫弓 中等力度,4d5a704026567bd518ec783ee87ff7025bf9c13171dd4d15e368b9ab096cc77a,ed1bd25e160e74b018a00a9550de4d51fd55e20120415cb416fd31f1d5806c37,ccm_erhu_G0028,ccm_erhu_G0028,filename_rule,1,true,1,test,34.476531,44100,1,16,,,0.56007,0.0,false,true,false,,keep,,
ccm_000667,ccm_erhu_0053,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 垫指滑音 中等力度 第一遍.wav,【二胡】演奏技法 垫指滑音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】演奏技法 垫指滑音 中等力度,4fc23d720c35235c73ca4af58f0ae6273807b0c1c94a1e4db3c2dd9798f5c8eb,32083f7157f7f484436aa77b8f8060ef575ee45543e22869a5a1edb36aa86444,ccm_erhu_G0029,ccm_erhu_G0029,filename_rule,1,true,1,test,3.810295,44100,1,16,,,0.617414,0.0,false,true,false,,keep,,
