record_id,sample_id,source_dataset,source_path,file_name,file_ext,source_subtype_dir,family_label,subtype_label,chmusic_class_id,content_type,normalized_base_name,audio_sha256,audio_fingerprint_id,performer_or_recording_id,recording_group_id,grouping_method,take_id,is_near_duplicate,duplicate_of,duration_sec,sample_rate_hz,channels,bit_depth,integrated_loudness_lufs,rms_db,silence_ratio,clipping_ratio,has_vocal,is_decodable,manual_review_required,manual_review_status,sample_status,drop_reason,applied_rule_ids,notes
ccm_000082,ccm_dizi_0042,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 气颤音 强奏力度 第一遍.wav,【G调梆笛】演奏技法 气颤音 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 气颤音 强奏力度,9f733ffdcfef3c76a152f22e4b23e84da0a559c5ca49a7cdefbb5a802d2e0b79,ff1dff3bcfe4467efa5e47e04edd135fe04950f4851e5e6e2e631a2c0722801f,ccm_dizi_G0031,ccm_dizi_G0031,filename_rule,1,true,,29.752979,48000,1,16,,,0.234443,0.0,false,true,false,,keep,,,
ccm_000083,ccm_dizi_0043,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 气颤音 强奏力度 第二遍.wav,【G调梆笛】演奏技法 气颤音 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 气颤音 强奏力度,4af7afd6e280f0901bc68bbee7f6799c9d1cfdfc696e543c861e8ac6dcf83dd6,1a804bcb5ddc1c3a962a3bcd0424e13845b188edd56c5de674998225298c98c8,ccm_dizi_G0031,ccm_dizi_G0031,filename_rule,2,true,,29.874792,48000,1,16,,,0.206365,0.0,false,true,false,,keep,,,
ccm_000084,ccm_dizi_0044,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 花舌 中强力度 第一遍.wav,【G调梆笛】演奏技法 花舌 中强力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 花舌 中强力度,d31397d2bd653c1bdad469873658d48df18fcd7016d61449263723e495c54321,8f3a17eec2fc4b9c777d89b7b948b3205a9b1604ca64a5e14905ea263b12c89a,ccm_dizi_G0032,ccm_dizi_G0032,filename_rule,1,true,,39.131021,48000,1,16,,,0.567118,0.0,false,true,false,,keep,,,
ccm_000085,ccm_dizi_0045,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 花舌 中强力度 第二遍.wav,【G调梆笛】演奏技法 花舌 中强力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 花舌 中强力度,fd34194a928a18cdae2e0fa8e083af52eb8d77630909cfd02b4419e3688ab06f,2a4c43495b6ee096a2284ec43ad480ef60576d367d97dd18c0f283452b9721ed,ccm_dizi_G0032,ccm_dizi_G0032,filename_rule,2,true,,44.78625,48000,1,16,,,0.643735,0.0,false,true,false,,keep,,,
ccm_000086,ccm_dizi_0046,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 花舌与滑音同奏 中强力度 第一遍.wav,【G调梆笛】演奏技法 花舌与滑音同奏 中强力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 花舌与滑音同奏 中强力度,7f1381a30f6fac54bbe7ef1e08ce29bb96e4877007acd22b735739e93b4b9588,9aa2e17ac65e1a2ddc3dfbcde751521a545ef0b73dc27828793db82bf13583e1,ccm_dizi_G0033,ccm_dizi_G0033,filename_rule,1,true,,21.85275,48000,1,16,,,0.316537,0.0,false,true,false,,keep,,,
ccm_000087,ccm_dizi_0047,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 花舌与滑音同奏 中强力度 第二遍.wav,【G调梆笛】演奏技法 花舌与滑音同奏 中强力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 花舌与滑音同奏 中强力度,da252fe5f271fd8d495e4768f81195d83a00362981fb6f9c7f316483d27add66,4ff7b3f7f861f87ac56f372f760cda1f1e55d3c36f439e734bf89baafe40aa80,ccm_dizi_G0033,ccm_dizi_G0033,filename_rule,2,true,,19.971271,48000,1,16,,,0.261654,0.0,false,true,false,,keep,,,
ccm_000088,ccm_dizi_0048,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 附滑音 中强力度 第一遍.wav,【G调梆笛】演奏技法 附滑音 中强力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 附滑音 中强力度,474feeb39f8999d2206018095f7b9a1be681b2b59cd2ef9af8ea2cc4c121803e,2db25c77476c3670c119a153a72e5b969ce3d025229401f27d28320dc8add2c6,ccm_dizi_G0034,ccm_dizi_G0034,filename_rule,1,true,,22.145146,48000,1,16,,,0.394035,0.0,false,true,false,,keep,,,
ccm_000089,ccm_dizi_0049,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】演奏技法 附滑音 中强力度 第二遍.wav,【G调梆笛】演奏技法 附滑音 中强力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,technique,【G调梆笛】演奏技法 附滑音 中强力度,d84bc2387a6fa3b784ac6a2fe1bf0ad1dd5d80aae7ade251c89cd2d050c45737,0afe9fea3008de20c0a28647fec1d6b07887fcfeef13674beb0065bdd6c4c08a,ccm_dizi_G0034,ccm_dizi_G0034,filename_rule,2,true,,11.558958,48000,1,16,,,0.383882,0.0,false,true,false,,keep,,,
ccm_000090,ccm_dizi_0050,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 中等力度 第一遍.wav,【G调梆笛】筒音D 中等力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 中等力度,a10848b927190212203ead58b3e5f1d2a751fdc0a9c6ff061d925a39c91a0dd8,e1e24370d4e966ee7b075d57cbdb5a578e9f89d9096c65906b76186b95b15f72,ccm_dizi_G0035,ccm_dizi_G0035,filename_rule,1,true,,4.002381,44100,1,16,,,0.246231,0.0,false,true,false,,keep,,,
ccm_000091,ccm_dizi_0051,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 中等力度 第二遍.wav,【G调梆笛】筒音D 中等力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 中等力度,0589ebb058e151fec6adc9549318afa180c404ebc8c43a012a9ca3387321ea28,29a84f428f9a0de8c80c0f48364f482b4cad26d3a9d9210f711292274b06295f,ccm_dizi_G0035,ccm_dizi_G0035,filename_rule,2,true,,4.420907,44100,1,16,,,0.245455,0.0,false,true,false,,keep,,,
ccm_000092,ccm_dizi_0052,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 弱奏力度 第一遍.wav,【G调梆笛】筒音D 弱奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 弱奏力度,e6b364873a472ca213f2e215eb97651f204dd0a9e56a47b8a288622a8354acdd,,ccm_dizi_G0036,ccm_dizi_G0036,filename_rule,1,true,,4.97542,44100,1,16,,,0.90121,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_000093,ccm_dizi_0053,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 弱奏力度 第二遍.wav,【G调梆笛】筒音D 弱奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 弱奏力度,39b2d0194525af3236db28afb64f5c34de2d94613451d78f2fd0dd911404e408,d844a6bceeed14520278c90099d6838940459274f6c6f744872ae6db54e4e6e0,ccm_dizi_G0036,ccm_dizi_G0036,filename_rule,2,true,,5.515057,44100,1,16,,,0.505455,0.0,false,true,false,,keep,,,
ccm_000094,ccm_dizi_0054,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 强奏力度 第一遍.wav,【G调梆笛】筒音D 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 强奏力度,42892299b01713099488f870e63ac201aef18aa42b847e4053e69ca38d96c1f9,d0797df5875f09f750e97aea97aba17ade2095a2e71356f07f00a9503a36b280,ccm_dizi_G0037,ccm_dizi_G0037,filename_rule,1,true,,3.654467,44100,1,16,,,0.264463,0.0,false,true,false,,keep,,,
ccm_000095,ccm_dizi_0055,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】筒音D 强奏力度 第二遍.wav,【G调梆笛】筒音D 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】筒音D 强奏力度,d2d3daff079099b6583720339a662d13495d9c5a9f2ff77827372fa97bc60796,fb67bcbb32c9b9e8aa4f0cb1969a51732832b791be8e8e0323eaeb8c78fa5b74,ccm_dizi_G0037,ccm_dizi_G0037,filename_rule,2,true,,4.731361,44100,1,16,,,0.295117,0.0,false,true,false,,keep,,,
ccm_000096,ccm_dizi_0056,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 中等力度 第一遍.wav,【G调梆笛】音阶 中速 中等力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 中等力度,d64a41bfd0f114991b03af045916cb2646d54e7e993cba0605ad181ee8c0b524,711ecaa95e6fcf9bf7dc02e5e8e5de7e483b975aeef1ca397f5d31863856a4c8,ccm_dizi_G0038,ccm_dizi_G0038,filename_rule,1,true,,9.714059,44100,1,16,,,0.116615,0.0,false,true,false,,keep,,,
ccm_000097,ccm_dizi_0057,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 中等力度 第二遍.wav,【G调梆笛】音阶 中速 中等力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 中等力度,da900c799ac6cf908155725fe20b563a95723f08efd400757765f1cc9930b851,96c7319f3fe1d710425b73ccee090164d894c626a8251ec63cdf771ca2ffc332,ccm_dizi_G0038,ccm_dizi_G0038,filename_rule,2,true,,9.397732,44100,1,16,,,0.122601,0.0,false,true,false,,keep,,,
ccm_000098,ccm_dizi_0058,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 弱奏力度 第一遍.wav,【G调梆笛】音阶 中速 弱奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 弱奏力度,16620b7857cbf18e2548e4401e7526076c95e1333023dc20c448df3d56583066,b72eed1168faa481ee7e54efa6e37c45082ba759db05cd7c37d814b2841dfa40,ccm_dizi_G0039,ccm_dizi_G0039,filename_rule,1,true,,9.399773,44100,1,16,,,0.192964,0.0,false,true,false,,keep,,,
ccm_000099,ccm_dizi_0059,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 弱奏力度 第二遍.wav,【G调梆笛】音阶 中速 弱奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 弱奏力度,b1a0d248d2308bbe94f68f947f273cea1db05df63296b368065198b11930697b,4275c7f9ff168956d0559963544a823da90cedd4cfa34fcc7ee02118d11160b2,ccm_dizi_G0039,ccm_dizi_G0039,filename_rule,2,true,,9.437234,44100,1,16,,,0.205945,0.0,false,true,false,,keep,,,
ccm_000100,ccm_dizi_0060,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 强奏力度 第一遍.wav,【G调梆笛】音阶 中速 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 强奏力度,04d3e763394f773879760cffc6ca8b915db4f1367c24715aa78aec51ccc008a6,5ffad316dd189aded8be239dd304f2aa29f99b9daefd81848d06381eb52d479b,ccm_dizi_G0040,ccm_dizi_G0040,filename_rule,1,true,,9.38322,44100,1,16,,,0.150641,0.0,false,true,false,,keep,,,
ccm_000101,ccm_dizi_0061,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 中速 强奏力度 第二遍.wav,【G调梆笛】音阶 中速 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 中速 强奏力度,67828491c8f28219c3495a2f0a2ffd0cacc011ff07978f08867d341497e0710c,5baf3dcdea8fdecae147d5ee36a0ef39b0f862acf11cf5c12fd04d4ca807f254,ccm_dizi_G0040,ccm_dizi_G0040,filename_rule,2,true,,9.762336,44100,1,16,,,0.128337,0.0,false,true,false,,keep,,,
ccm_000102,ccm_dizi_0062,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 中等力度 第一遍.wav,【G调梆笛】音阶 慢速 中等力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 中等力度,c380cdc9ec11dd54c4b9055870bb8904cb18c88fc9936db6a1f593314f5db32a,95aa1332d9c08e89073ab0d47662e91369734af978790b597b90aca625ffe43f,ccm_dizi_G0041,ccm_dizi_G0041,filename_rule,1,true,,99.938866,44100,1,16,,,0.378603,0.0,false,true,false,,keep,,,
ccm_000103,ccm_dizi_0063,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 中等力度 第二遍.wav,【G调梆笛】音阶 慢速 中等力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 中等力度,1da2542293a10766dbf409b1ee0376a29a7c20ca28f36eadfec92ec88fed3d47,a7f3a781e517a98027f941d13301402612278b65fe4d7092629504b474d92bba,ccm_dizi_G0041,ccm_dizi_G0041,filename_rule,2,true,,84.879909,44100,1,16,,,0.372025,0.0,false,true,false,,keep,,,
ccm_000104,ccm_dizi_0064,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 弱奏力度 第一遍.wav,【G调梆笛】音阶 慢速 弱奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 弱奏力度,8df6528365520a4c608bc68ecb7ae28446a2a991541826b719f2b4c08c145179,911a091ac05c4d970e5f646c365d793b04dbdcf59e84b19a0734d51ac2d08206,ccm_dizi_G0042,ccm_dizi_G0042,filename_rule,1,true,,128.798435,44100,1,16,,,0.444091,0.0,false,true,false,,keep,,,
ccm_000105,ccm_dizi_0065,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 弱奏力度 第二遍.wav,【G调梆笛】音阶 慢速 弱奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 弱奏力度,83fb641a01c3348ec06f050ba9d51ba2c23d0f6ecce0772fdcf5fa508f7fdffb,222fc3583dfb281728b0edd9fc36767817df3e67cc64e9c26316a7c57c0d7368,ccm_dizi_G0042,ccm_dizi_G0042,filename_rule,2,true,,111.548367,44100,1,16,,,0.463194,0.0,false,true,false,,keep,,,
ccm_000106,ccm_dizi_0066,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 强奏力度 第一遍.wav,【G调梆笛】音阶 慢速 强奏力度 第一遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 强奏力度,4e6a7478e24fc702e4e30d249010c74a07bf99db008e01b755bd530ea53e146c,cd85219e3cefa410c527e6f10e15efdf766e2a3a006359aa00a26e0ecdf39826,ccm_dizi_G0043,ccm_dizi_G0043,filename_rule,1,true,,77.181519,44100,1,16,,,0.320762,0.0,false,true,false,,keep,,,
ccm_000107,ccm_dizi_0067,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/G调梆笛/【G调梆笛】音阶 慢速 强奏力度 第二遍.wav,【G调梆笛】音阶 慢速 强奏力度 第二遍.wav,.wav,G调梆笛,笛子,G调梆笛,-1,controlled,【G调梆笛】音阶 慢速 强奏力度,4725d661db1b74fe18f098b725d0767d6a3d4ecb74a476e99edb22f76ab05f12,ba272fbb243f264711640d83a210f042a87a3aad9c995a4067c8b0302159a9d2,ccm_dizi_G0043,ccm_dizi_G0043,filename_rule,2,true,,84.409705,44100,1,16,,,0.333452,0.0,false,true,false,,keep,,,
ccm_000615,ccm_erhu_0001,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 中等力度 第一遍.wav,【二胡】分弓 无音头 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 中等力度,0a471f683b48046688252250c023ee6e215d9aef0f851bb4483275d52f149358,45ac3e975728803670ab8897439a3534708eabbfd90148deb0a58829ee399e5c,ccm_erhu_G0001,ccm_erhu_G0001,filename_rule,1,true,,58.603016,44100,1,16,,,0.583476,0.0,false,true,false,,keep,,,
ccm_000616,ccm_erhu_0002,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 中等力度 第二遍.wav,【二胡】分弓 无音头 音阶 中等力度 第二遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 中等力度,c607d33952d7cd63c40c2fe5745335e3a7266c18d2f60b84ade30d55b4ec5e99,139ce6dd99c747109aa1ca4377c6a40e1fd3d322e226113f44ab0fd56351618d,ccm_erhu_G0001,ccm_erhu_G0001,filename_rule,2,true,ccm_000615,56.699093,44100,1,16,,,0.568278,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_000617,ccm_erhu_0003,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 力度弱 第一遍.wav,【二胡】分弓 无音头 音阶 力度弱 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 力度弱,7709886e726c63a3fc4466b2d88f5580db89c38a2b5844b395718539d5e0b9c7,b4e330d960501e045fc6318340912185a785bbccd723a22fed1b0ec3e521b707,ccm_erhu_G0002,ccm_erhu_G0002,filename_rule,1,true,,64.20678,44100,1,16,,,0.62611,0.0,false,true,false,,keep,,,
ccm_000618,ccm_erhu_0004,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 力度弱 第二遍.wav,【二胡】分弓 无音头 音阶 力度弱 第二遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 力度弱,c9e50125cf51ab128bc1abdbc301f93016fe8d90e3f429aa682d4492c68d5016,d9762eaabe86e15c39947056147c98dc8b570f913642008aed96b68ca4dca639,ccm_erhu_G0002,ccm_erhu_G0002,filename_rule,2,true,ccm_000617,63.07898,44100,1,16,,,0.635268,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_000619,ccm_erhu_0005,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 力度强 第一遍.wav,【二胡】分弓 无音头 音阶 力度强 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 力度强,c6d1d216c8b5513130c58ed5fe8956084e1011d14ca0e6af90490d33c04463b4,6877ee7b4624d1c3f5458fe382850401b45b6f705ea132a066a50640eddfed56,ccm_erhu_G0003,ccm_erhu_G0003,filename_rule,1,true,,49.385397,44100,1,16,,,0.556411,0.0,false,true,false,,keep,,,
ccm_000620,ccm_erhu_0006,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 无音头 音阶 力度强 第二遍.wav,【二胡】分弓 无音头 音阶 力度强 第二遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 无音头 音阶 力度强,135511262dca626f7b1fa44247e9662ceed0c0b832a4ecccbd42c9941040acfd,4319656ca54edefebe5159100bf01498d4b1844d420dbd7e4bfdc9838c9c0f0f,ccm_erhu_G0003,ccm_erhu_G0003,filename_rule,2,true,ccm_000619,44.504785,44100,1,16,,,0.600495,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_000621,ccm_erhu_0007,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 中等力度 第一遍.wav,【二胡】分弓 有音头 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 中等力度,b3fa5e1739c557c9ed5e9fa385f6c28e472ce5ed53994ca697fd3e39882ad21e,51ebe337c05b1c1d6c3d15220be57867f45a29d90d60910998530810e19ea3c8,ccm_erhu_G0004,ccm_erhu_G0004,filename_rule,1,true,,51.783333,44100,1,16,,,0.569938,0.0,false,true,false,,keep,,,
ccm_000622,ccm_erhu_0008,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 中等力度 第二遍.wav,【二胡】分弓 有音头 音阶 中等力度 第二遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 中等力度,45e98d6be5cc7b0cabcdc6399c053621e2c67dbdd2571cc512f6c7395838df6d,2cced060043382d83f078009cb43f67db18de5f77b3969b94eba8d9a4e4189fd,ccm_erhu_G0004,ccm_erhu_G0004,filename_rule,2,true,ccm_000621,73.217732,44100,1,16,,,0.691257,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_000623,ccm_erhu_0009,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 力度弱 第一遍.wav,【二胡】分弓 有音头 音阶 力度弱 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 力度弱,ddcf775ae0782ce4e3a6cc41b79b380e7da1953914f47b85a8b309bb7bead61e,64d465beef6bf8fc364d67c75c604d7e18059257b1b745dd8e28d2311ace94d2,ccm_erhu_G0005,ccm_erhu_G0005,filename_rule,1,true,,76.255011,44100,1,16,,,0.640215,0.0,false,true,false,,keep,,,
ccm_000624,ccm_erhu_0010,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 力度弱 第二遍.wav,【二胡】分弓 有音头 音阶 力度弱 第二遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 力度弱,b58153c33b6c9ebec4d7064361e30226df2ea223928e39a507fa9d9cad01c4d9,d1002750fa4165fa7c8ced2df03bf856754643dc4b0a4655d42a67c46d3de832,ccm_erhu_G0005,ccm_erhu_G0005,filename_rule,2,true,ccm_000623,58.42127,44100,1,16,,,0.598459,0.0,false,true,false,,drop,redundant_near_duplicate,D10,
ccm_000625,ccm_erhu_0011,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 力度强 第一遍.wav,【二胡】分弓 有音头 音阶 力度强 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 力度强,a2e5dda3acfff67195de208f1eb09d57bf2d81570c2e9c4b090982d470f5efc6,b871fba22e202be397247858e4422cb4e56a42bb46268af7de7a9dd400b5bb76,ccm_erhu_G0006,ccm_erhu_G0006,filename_rule,1,true,,31.876168,44100,1,16,,,0.660075,0.0,false,true,false,,keep,,,
ccm_000626,ccm_erhu_0012,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】分弓 有音头 音阶 力度强 第二遍.wav,【二胡】分弓 有音头 音阶 力度强 第二遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】分弓 有音头 音阶 力度强,058cfb4f7a3bb8dc80658b525138b7a4670c59584aa7477326e1a6c2de52f542,,ccm_erhu_G0006,ccm_erhu_G0006,filename_rule,2,true,,34.000839,44100,1,16,,,0.712772,0.0,false,true,false,,drop,excessive_silence,D05a,
ccm_000627,ccm_erhu_0013,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】双弦分弓 音阶 中等力度 第一遍.wav,【二胡】双弦分弓 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】双弦分弓 音阶 中等力度,c5123a1c1cb4b89d2e33d917f742fa9f179e682abd2dd623351b4a108b7801ab,d43b7c77adb00efcba79f6a4b3ee75e1d0d681a93598b46b91cc414573181e4d,ccm_erhu_G0007,ccm_erhu_G0007,filename_rule,1,false,,24.755351,44100,1,16,,,0.528698,0.0,false,true,false,,keep,,,
ccm_000628,ccm_erhu_0014,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】双弦抖弓 音阶 中等力度 第一遍.wav,【二胡】双弦抖弓 音阶 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,controlled,【二胡】双弦抖弓 音阶 中等力度,c21cd6996a6c6f10197fc390ee879b2eeeb61cf749455690c5398442440de508,80b6ba83f75ba7b6b31e463f83da3c943b7acbd00f727f9aed54ef8ebd60c21c,ccm_erhu_G0008,ccm_erhu_G0008,filename_rule,1,false,,41.107619,44100,1,16,,,0.371137,0.0,false,true,false,,keep,,,
ccm_000629,ccm_erhu_0015,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】拉弓技法 空弦音 中等力度 第一遍.wav,【二胡】拉弓技法 空弦音 中等力度 第一遍.wav,.wav,二胡,二胡,二胡,-1,technique,【二胡】拉弓技法 空弦音 中等力度,7f6e1338569fcff578be1729368ddbb8ff90a2eac7db9410ebea06c8e052e052,077166b5dde814dc9356a43d41459b07c86b0ee3360b2bf8589e630c09be13a9,ccm_erhu_G0009,ccm_erhu_G0009,filename_rule,1,true,,8.074898,44100,1,16,,,0.521739,0.0,false,true,false,,keep,,,
